DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
35,35,389130,1750,1561,0,0,349,2701,2001,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,675,1,2017,2,6,1,F
35,36,400248,1800,1694,0,0,349,2755,1957,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,6,675,1,2017,2,6,1,F
35,34,378012,1700,1456,0,0,563,3577,2866,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11540,1154003,30615,ELP,"El Paso, TX",TX,48,Texas,74,6,675,1,2017,2,6,2,F
36,36,1767240,6480,6096,2003,1784,1199,6050,5287,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,8,888,1,2017,2,6,3,F
36,36,633960,2520,2229,0,0,1085,6388,5509,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11267,1126702,31267,DAY,"Dayton, OH",OH,39,Ohio,44,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,631,1,2017,2,6,3,F
36,35,469000,1750,1487,0,0,911,5408,4377,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,6,629,1,2017,2,6,2,F
36,36,486000,1800,1519,0,0,563,3682,2803,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13158,1315803,33158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,6,629,1,2017,2,6,2,F
36,36,479000,1800,1546,0,0,483,3616,2809,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,629,1,2017,2,6,1,F
36,36,475500,1800,1418,0,0,616,4208,3403,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,15919,1591902,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,629,1,2017,2,6,2,F
36,36,1464422,5964,5509,3509,21074,1201,5772,5082,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11042,1104203,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,6,614,1,2017,2,6,3,F
36,36,1263845,5400,4873,2797,22176,1605,9160,7881,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,4,F
36,36,1562400,6300,4411,20632,0,967,5435,4701,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,6,614,1,2017,2,6,2,F
36,36,687312,2520,2188,0,0,809,4877,3992,YX,20452,Republic Airlines,6003,D,YX,Republic Airlines,2,2,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,6,677,1,2017,2,6,2,F
36,36,400248,1800,1612,0,0,563,4225,3266,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,11540,1154003,30615,ELP,"El Paso, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,675,1,2017,2,6,2,F
36,36,3860657,0,0,2547707,24458,1024,5626,4967,5X,19917,United Parcel Service,6910,D,5X,United Parcel Service,3,3,14730,1473003,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,691,2,2017,2,6,3,G
37,37,1816330,6660,6261,14700,15768,1199,6940,5956,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,8,888,1,2017,2,6,3,F
37,36,1240056,4752,4559,3415,159,1626,8209,7326,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12478,1247803,31703,JFK,"New York, NY",NY,36,New York,22,6,698,1,2017,2,6,4,F
37,35,1205610,4619,4346,7666,3989,1626,9777,7978,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,12478,1247803,31703,JFK,"New York, NY",NY,36,New York,22,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,4,F
37,37,651570,2590,2012,0,0,300,2512,1800,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,14457,1445702,34457,RAP,"Rapid City, SD",SD,46,South Dakota,67,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,631,1,2017,2,6,1,F
37,37,499500,1850,1585,0,0,563,4034,3194,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,13158,1315803,33158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,629,1,2017,2,6,2,F
37,37,1647839,6623,6129,963,43297,1491,8392,7529,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,10821,1082104,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,634,1,2017,2,6,3,F
37,36,1650380,6432,5611,5066,49414,641,4055,3206,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,6,634,1,2017,2,6,2,F
37,36,1282143,4608,4159,189,0,1015,5059,4362,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,6,698,1,2017,2,6,3,F
37,37,1274427,5550,5164,854,17563,1546,7800,6991,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,6,694,1,2017,2,6,4,F
37,37,1300637,4736,4461,758,13284,472,3006,2287,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,6,698,1,2017,2,6,1,F
37,37,1496393,6094,5570,1118,47024,1605,9412,8153,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,4,F
37,38,1344205,5700,5281,1549,21376,888,5603,4641,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,2,F
37,37,1280200,5291,4737,917,0,649,3676,3063,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,612,1,2017,2,6,2,F
37,37,1280200,5291,4958,13681,0,1154,5656,5026,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11066,1106603,31066,CMH,"Columbus, OH",OH,39,Ohio,44,6,612,1,2017,2,6,3,F
37,37,1280200,5291,4990,4064,0,1546,7631,6880,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,6,612,1,2017,2,6,4,F
37,37,1280200,5291,4886,3250,0,1506,7428,6723,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,6,612,1,2017,2,6,4,F
37,37,1605800,6475,6252,6723,0,1546,8330,7622,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,4,F
37,37,411366,1850,1478,0,0,752,5210,4278,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,13367,1336703,33367,MLI,"Moline, IL",IL,17,Illinois,41,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,675,1,2017,2,6,2,F
38,38,506000,1900,1568,0,0,516,3862,3004,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,10627,1062702,30627,BIS,"Bismarck/Mandan, ND",ND,38,North Dakota,66,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,629,1,2017,2,6,2,F
38,38,506000,1900,1382,0,0,516,3745,2811,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10627,1062702,30627,BIS,"Bismarck/Mandan, ND",ND,38,North Dakota,66,6,629,1,2017,2,6,2,F
38,38,1342729,4864,4290,6000,12898,967,5541,4479,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
38,37,1280200,5291,5135,7039,0,1620,8039,7112,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,6,612,1,2017,2,6,4,F
38,38,1314800,5434,4814,5181,0,804,5041,4316,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,6,612,1,2017,2,6,2,F
38,34,1185240,4216,3939,4141,3993,1024,6008,5144,AS,19930,Alaska Airlines Inc.,6031,D,AS,Alaska Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,6,612,1,2017,2,6,3,F
39,39,433602,1950,1542,0,0,423,3652,2725,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,13029,1302902,33029,LNK,"Lincoln, NE",NE,31,Nebraska,65,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,675,1,2017,2,6,1,F
39,39,1349400,5577,5182,9331,0,991,6025,5396,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,6,612,1,2017,2,6,2,F
39,35,1220100,4340,4029,1856,0,1024,5355,4405,AS,19930,Alaska Airlines Inc.,6031,D,AS,Alaska Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,612,1,2017,2,6,3,F
39,39,1349400,5577,4784,7185,0,649,4142,3552,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,6,612,1,2017,2,6,2,F
39,39,1257230,4992,4248,610,0,589,4302,3403,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11423,1142304,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
39,39,1378403,4992,4415,3569,0,589,3658,2895,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11423,1142304,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,6,698,1,2017,2,6,2,F
40,40,1428551,6000,5580,9102,23238,862,5546,4438,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,2,F
40,40,608000,3040,2804,0,0,639,4713,3713,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,15376,1537602,30436,TUS,"Tucson, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,673,1,2017,2,6,2,F
40,40,180000,760,382,0,0,296,3470,2829,ZK,20358,Great Lakes Airlines,6932,D,ZK,Great Lakes Airlines,1,6,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14534,1453402,34534,RIW,"Riverton/Lander, WY",WY,56,Wyoming,88,4,405,1,2017,2,6,1,F
40,39,1382661,4992,4638,441,2148,853,5131,4503,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,6,698,1,2017,2,6,2,F
40,40,608000,3040,2826,0,0,649,4704,3576,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,673,1,2017,2,6,2,F
40,40,529500,2000,1453,0,0,300,2945,2083,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,14457,1445702,34457,RAP,"Rapid City, SD",SD,46,South Dakota,67,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,629,1,2017,2,6,1,F
40,39,1371985,4992,4750,1089,9758,853,5363,4332,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
41,41,1380308,5248,3950,210,0,692,5008,4110,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
41,41,1443020,5248,3976,92,0,692,4365,3565,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,6,698,1,2017,2,6,2,F
41,41,1464197,6150,4739,620,0,406,3375,2592,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12441,1244102,32441,JAC,"Jackson, WY",WY,56,Wyoming,88,6,694,1,2017,2,6,1,F
41,42,1501396,6300,5843,3087,25177,862,6226,4846,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,6,694,1,2017,2,6,2,F
41,41,1322189,5248,5009,1674,21481,641,4882,3797,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
41,41,1452029,5248,4051,39,0,752,4798,3951,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11648,1164802,31648,FCA,"Kalispell, MT",MT,30,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
41,41,1779400,7175,6430,3863,0,628,4203,3363,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,2,F
41,41,1779400,7175,6641,8682,0,770,5316,4588,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,2,F
41,40,180000,760,351,0,0,296,3414,2686,ZK,20358,Great Lakes Airlines,6932,D,ZK,Great Lakes Airlines,1,6,14534,1453402,34534,RIW,"Riverton/Lander, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,4,405,1,2017,2,6,1,F
42,38,1308948,5016,4557,7710,1601,391,3091,2212,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,1,F
42,42,638400,3192,2660,0,0,850,6505,5414,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,6,673,1,2017,2,6,2,F
42,42,638400,3192,2630,0,0,495,4054,2994,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,6,673,1,2017,2,6,1,F
42,42,638400,3192,2448,0,0,300,3055,2009,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14457,1445702,34457,RAP,"Rapid City, SD",SD,46,South Dakota,67,6,673,1,2017,2,6,1,F
42,42,556500,2100,1887,0,0,391,3834,2740,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,6,629,1,2017,2,6,1,F
42,42,638400,3192,2797,0,0,495,4417,3436,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,673,1,2017,2,6,1,F
42,42,1450992,5376,4866,2812,0,752,5368,4457,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11648,1164802,31648,FCA,"Kalispell, MT",MT,30,Montana,84,6,698,1,2017,2,6,2,F
42,42,1804225,7518,6536,2061,23689,909,6045,5170,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,6,634,1,2017,2,6,2,F
42,41,1418600,5863,4751,15999,0,1491,9261,8474,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,10821,1082104,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,612,1,2017,2,6,3,F
42,42,1822800,7350,5983,23466,0,1024,6279,5265,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,3,F
43,43,1285700,4729,4337,0,0,1024,7447,6356,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,6,608,1,2017,2,6,3,F
43,39,1343394,5148,4489,1083,48,391,3363,2603,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,6,698,1,2017,2,6,1,F
43,43,653600,3268,3017,0,0,872,6219,4925,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,6,673,1,2017,2,6,2,F
43,43,1394121,6450,5042,83,0,406,3442,2561,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12441,1244102,32441,JAC,"Jackson, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,1,F
43,43,1498183,6450,6246,1556,1628,1436,9454,8507,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,3,F
44,43,1285700,4728,4378,1512,168,1024,6821,5475,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,608,1,2017,2,6,3,F
44,43,757230,3010,2565,0,0,1199,7608,6287,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,6,631,1,2017,2,6,3,F
44,44,1812400,7280,6246,2266,56522,1123,7151,6100,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,6,614,1,2017,2,6,3,F
44,44,1851767,7876,7006,1511,13487,1546,9142,8249,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,6,634,1,2017,2,6,4,F
44,44,1931438,7876,7196,1178,255,853,5891,5018,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,6,634,1,2017,2,6,2,F
44,44,1423502,5632,5065,482,8914,680,5276,4269,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
44,44,1909600,7700,7402,7872,0,896,5769,4878,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13342,1334205,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,6,614,1,2017,2,6,2,F
44,44,1909600,7700,7077,6124,0,853,5738,5015,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,6,614,1,2017,2,6,2,F
45,47,827670,3290,3004,0,0,770,5606,4458,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,6,631,1,2017,2,6,2,F
45,45,600500,2250,1747,0,0,637,5438,4479,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,14783,1478302,34783,SGF,"Springfield, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,629,1,2017,2,6,2,F
