Payload,Seats,Ramp_To_Ramp,Air_Time,Passengers,Freight,Mail,Origin,Dest,Aircraft_Type,Aircraft_Config,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,Origin_City_Name,Dest_City_Name,Origin_State_Abr,Dest_State_Abr,CLASS,DISTANCE,DISTANCE_GROUP,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,Year,Quarter,Month
303800,1225,1470,1315,1144,1096,0,DEN,EWR,614,1,Southwest Airlines Co.,6725,"Denver, CO","Newark, NJ",CO,NJ,F,1605,4,7,7,2017,2,6
242200,1001,1123,1010,944,0,0,DEN,PNS,612,1,Southwest Airlines Co.,6725,"Denver, CO","Pensacola, FL",CO,FL,F,1179,3,7,7,2017,2,6
303800,1225,1267,1159,1152,3608,0,DEN,RDU,614,1,Southwest Airlines Co.,6725,"Denver, CO","Raleigh/Durham, NC",CO,NC,F,1436,3,7,7,2017,2,6
242200,1001,1213,1094,959,0,0,PNS,DEN,612,1,Southwest Airlines Co.,6725,"Pensacola, FL","Denver, CO",FL,CO,F,1179,3,7,7,2017,2,6
225400,1001,696,581,928,76,0,TUL,DEN,619,1,Southwest Airlines Co.,6725,"Tulsa, OK","Denver, CO",OK,CO,F,541,2,7,7,2017,2,6
77826,350,944,759,290,0,0,CID,DEN,675,1,Trans States Airlines,6904,"Cedar Rapids/Iowa City, IA","Denver, CO",IA,CO,F,692,2,7,7,2017,2,6
77826,350,387,216,298,0,0,DEN,HDN,675,1,Trans States Airlines,6904,"Denver, CO","Hayden, CO",CO,CO,F,141,1,7,7,2017,2,6
77826,350,633,491,294,0,0,FSD,DEN,675,1,Trans States Airlines,6904,"Sioux Falls, SD","Denver, CO",SD,CO,F,483,1,7,7,2017,2,6
910573,0,1013,825,0,433940,3085,DEN,SDF,740,2,United Parcel Service,6910,"Denver, CO","Louisville, KY",CO,KY,G,1024,3,7,7,2017,2,6
1190777,0,1132,978,0,579794,3949,SDF,DEN,740,2,United Parcel Service,6910,"Louisville, KY","Denver, CO",KY,CO,G,1024,3,7,7,2017,2,6
308200,1200,856,665,876,0,0,DEN,PHX,694,1,American Airlines Inc.,0A050,"Denver, CO","Phoenix, AZ",CO,AZ,F,602,2,8,8,2017,2,6
308200,1200,826,665,1007,0,870,PHX,DEN,694,1,American Airlines Inc.,0A050,"Phoenix, AZ","Denver, CO",AZ,CO,F,602,2,8,8,2017,2,6
140880,560,1398,1167,523,0,0,DEN,CLE,631,1,GoJet Airlines LLC d/b/a United Express,7041,"Denver, CO","Cleveland, OH",CO,OH,F,1201,3,8,8,2017,2,6
149920,560,1431,1243,530,0,0,CVG,DEN,631,1,SkyWest Airlines Inc.,6700,"Cincinnati, OH","Denver, CO",KY,CO,F,1069,3,8,8,2017,2,6
131180,490,769,625,397,0,0,DEN,TUS,631,1,SkyWest Airlines Inc.,6700,"Denver, CO","Tucson, AZ",CO,AZ,F,639,2,8,7,2017,2,6
149920,560,757,579,464,0,0,OKC,DEN,631,1,SkyWest Airlines Inc.,6700,"Oklahoma City, OK","Denver, CO",OK,CO,F,495,1,8,8,2017,2,6
