11423,11292,"Des Moines, IA","Denver, CO",589,7041,631,1,2017
11109,11292,"Colorado Springs, CO","Denver, CO",73,6700,631,1,2017
11292,11109,"Denver, CO","Colorado Springs, CO",73,6700,631,1,2017
11292,11921,"Denver, CO","Grand Junction, CO",212,6700,673,1,2017
11292,12003,"Denver, CO","Great Falls, MT",624,6700,673,1,2017
11292,14057,"Denver, CO","Portland, OR",991,6700,673,1,2017
11292,14683,"Denver, CO","San Antonio, TX",794,6700,673,1,2017
11638,11109,"Fresno, CA","Colorado Springs, CO",833,6700,629,1,2017
11921,10372,"Grand Junction, CO","Aspen, CO",89,6700,631,1,2017
11921,11292,"Grand Junction, CO","Denver, CO",212,6700,673,1,2017
11921,11298,"Grand Junction, CO","Dallas/Fort Worth, TX",773,6700,631,1,2017
12003,11292,"Great Falls, MT","Denver, CO",624,6700,673,1,2017
13930,11921,"Chicago, IL","Grand Junction, CO",1100,6700,631,1,2017
14679,11292,"San Diego, CA","Denver, CO",853,6700,673,1,2017
15919,11292,"Fayetteville, AR","Denver, CO",616,6700,631,1,2017
10397,11292,"Atlanta, GA","Denver, CO",1199,0A875,694,1,2017
11193,11292,"Cincinnati, OH","Denver, CO",1069,0A875,694,1,2017
11278,11292,"Washington, DC","Denver, CO",1476,0A875,614,1,2017
11292,10397,"Denver, CO","Atlanta, GA",1199,0A875,694,1,2017
11292,10721,"Denver, CO","Boston, MA",1754,0A875,698,1,2017
11292,11278,"Denver, CO","Washington, DC",1476,0A875,614,1,2017
11292,11884,"Denver, CO","Spokane, WA",836,0A875,694,1,2017
11292,12278,"Denver, CO","Wichita, KS",420,0A875,614,1,2017
11292,14492,"Denver, CO","Raleigh/Durham, NC",1436,0A875,614,1,2017
11292,14689,"Denver, CO","Santa Barbara, CA",916,0A875,694,1,2017
11292,15304,"Denver, CO","Tampa, FL",1506,0A875,698,1,2017
11292,15376,"Denver, CO","Tucson, AZ",639,0A875,694,1,2017
11603,11292,"Eugene, OR","Denver, CO",996,0A875,614,1,2017
11618,11292,"Newark, NJ","Denver, CO",1605,0A875,698,1,2017
11884,11292,"Spokane, WA","Denver, CO",836,0A875,694,1,2017
11986,11292,"Grand Rapids, MI","Denver, CO",1015,0A875,694,1,2017
12278,11292,"Wichita, KS","Denver, CO",420,0A875,614,1,2017
12889,11292,"Las Vegas, NV","Denver, CO",628,0A875,698,1,2017
15304,11292,"Tampa, FL","Denver, CO",1506,0A875,698,1,2017
15376,11292,"Tucson, AZ","Denver, CO",639,0A875,694,1,2017
10713,11292,"Boise, ID","Denver, CO",649,6725,619,1,2017
11292,10140,"Denver, CO","Albuquerque, NM",349,6725,614,1,2017
11292,10821,"Denver, CO","Baltimore, MD",1491,6725,619,1,2017
11292,10994,"Denver, CO","Charleston, SC",1449,6725,619,1,2017
11292,11066,"Denver, CO","Columbus, OH",1154,6725,619,1,2017
11292,11884,"Denver, CO","Spokane, WA",836,6725,619,1,2017
11292,14730,"Denver, CO","Louisville, KY",1024,6725,619,1,2017
11292,14869,"Denver, CO","Salt Lake City, UT",391,6725,619,1,2017
11884,11292,"Spokane, WA","Denver, CO",836,6725,619,1,2017
14057,11292,"Portland, OR","Denver, CO",991,6725,619,1,2017
14679,11292,"San Diego, CA","Denver, CO",853,6725,619,1,2017
14747,11292,"Seattle, WA","Denver, CO",1024,6725,619,1,2017
14831,11292,"San Jose, CA","Denver, CO",948,6725,619,1,2017
11066,11292,"Columbus, OH","Denver, CO",1154,6003,673,1,2017
11292,10599,"Denver, CO","Birmingham, AL",1083,6003,673,1,2017
11292,11066,"Denver, CO","Columbus, OH",1154,6003,673,1,2017
11292,13487,"Denver, CO","Minneapolis, MN",680,6003,677,1,2017
11292,15370,"Denver, CO","Tulsa, OK",541,6003,673,1,2017
13851,11292,"Oklahoma City, OK","Denver, CO",495,6003,677,1,2017
11292,13485,"Denver, CO","Madison, WI",826,6460,698,1,2017
11292,13487,"Denver, CO","Minneapolis, MN",680,6460,694,1,2017
11292,14492,"Denver, CO","Raleigh/Durham, NC",1436,6460,694,1,2017
11292,14683,"Denver, CO","San Antonio, TX",794,6460,694,1,2017
13485,11292,"Madison, WI","Denver, CO",826,6460,698,1,2017
14492,11292,"Raleigh/Durham, NC","Denver, CO",1436,6460,694,1,2017
14683,11292,"San Antonio, TX","Denver, CO",794,6460,694,1,2017
