"code","long","lat"
"03457",-72.14,43.00
"03458",-71.93,42.87
"03461",-72.00,42.75
"03462",-72.41,42.91
"03464",-72.11,43.07
"03465",-72.18,42.82
"03466",-72.51,42.89
"03467",-72.43,42.96
"03468",-71.96,42.90
"03469",-72.33,42.87
"03470",-72.33,42.78
"03561",-71.79,44.33
"03570",-71.27,44.46
"03574",-71.59,44.25
"03575",-71.44,44.25
"03576",-71.39,44.89
"03579",-71.17,44.77
"03580",-71.67,44.17
"03581",-71.13,44.39
"03582",-71.44,44.60
"03583",-71.44,44.39
"03584",-71.53,44.49
"03585",-71.87,44.23
"03587",-71.47,44.37
"03588",-71.19,44.61
"03589",-71.29,44.28
"03590",-71.46,44.72
"03592",-71.25,45.11
"03593",-71.29,44.36
"03595",-71.53,44.27
"03597",-71.53,44.99
"03598",-71.56,44.34
"03601",-72.29,43.21
"03602",-72.32,43.12
"03603",-72.38,43.24
"03604",-72.39,43.12
"03605",-72.21,43.23
"03607",-72.28,43.19
"03608",-72.41,43.07
"03609",-72.44,43.14
"03740",-71.98,44.18
"03741",-72.01,43.67
"03743",-72.32,43.35
"03745",-72.33,43.46
"03746",-72.28,43.49
"03748",-72.12,43.60
"03749",-72.10,43.58
"03750",-72.20,43.71
"03751",-72.06,43.43
"03752",-72.11,43.28
"03753",-72.14,43.50
"03754",-72.13,43.37
"03755",-72.24,43.72
"03756",-72.27,43.67
"03765",-72.05,44.03
"03766",-72.23,43.63
"03768",-72.11,43.80
"03769",-72.06,43.79
"03770",-72.27,43.52
"03771",-72.00,44.28
"03773",-72.19,43.38
"03774",-71.99,44.08
"03777",-72.06,43.89
"03779",-72.03,43.97
"03780",-71.98,44.03
"03781",-72.28,43.54
"03782",-72.09,43.39
"03784",-72.29,43.64
"03785",-71.87,44.08
"03801",-70.80,43.06
"03802",-70.75,43.07
"03804",-70.74,43.08
"03805",-70.81,43.23
"03809",-71.23,43.47
"03810",-71.24,43.48
"03811",-71.16,42.83
"03812",-71.27,44.08
"03813",-71.04,44.00
"03814",-71.12,43.76
"03815",-71.10,43.26
"03816",-71.24,43.70
"03817",-71.22,43.90
"03818",-71.26,43.97
"03819",-71.12,42.92
"03820",-70.90,43.18
"03821",-70.87,43.19
"03822",-70.87,43.19
"03824",-70.96,43.11
"03825",-71.04,43.20
"03826",-71.12,42.88
"03827",-70.98,42.90
"03830",-70.99,43.66
"03832",-71.08,43.90
"03833",-70.98,42.97
"03835",-71.07,43.36
"03836",-71.06,43.82
"03837",-71.31,43.43
"03838",-71.17,44.10
"03839",-70.98,43.26
"03840",-70.84,43.03
"03841",-71.17,42.88
"03842",-70.83,42.94
"03843",-70.83,42.93
"03844",-70.88,42.92
"03845",-71.07,44.15
"03846",-71.18,44.18
"03847",-71.11,44.07
"03848",-71.06,42.91
"03849",-71.10,43.90
"03850",-71.30,43.68
"03851",-71.01,43.43
"03852",-70.97,43.50
"03853",-71.27,43.63
"03854",-70.72,43.06
"03855",-71.14,43.46
"03856",-70.97,43.03
"03857",-70.95,43.06
"03858",-71.04,42.86
"03859",-71.06,42.86
"03860",-71.09,44.04
"03862",-70.82,42.97
"03864",-71.11,43.69
"03865",-71.09,42.83
"03866",-70.97,43.30
"03867",-71.04,43.29
"03868",-70.94,43.32
"03869",-70.83,43.22
"03870",-70.76,43.01
"03871",-70.76,42.97
"03872",-71.03,43.57
"03873",-71.18,42.93
"03874",-70.86,42.88
"03875",-71.18,43.87
"03878",-70.88,43.25
"03882",-71.00,43.71
"03883",-71.32,43.83
"03884",-71.16,43.26
"03885",-70.90,43.01
"03886",-71.28,43.87
"03887",-71.06,43.48
"03890",-71.19,43.83
"03894",-71.15,43.60
"03896",-71.19,43.59
"03897",-71.34,43.90
"03901",-70.84,43.29
"03902",-70.63,43.22
"03903",-70.78,43.14
"03904",-70.73,43.11
"03905",-70.68,43.09
"03906",-70.78,43.34
"03907",-70.60,43.25
"03908",-70.74,43.23
"03909",-70.68,43.16
"03910",-70.61,43.17
"03911",-70.64,43.13
"04001",-70.92,43.52
"04002",-70.67,43.49
"04003",-69.99,43.73
"04004",-70.54,43.61
"04005",-70.49,43.48
"04006",-70.34,43.44
"04007",-70.48,43.48
"04008",-69.85,44.03
"04009",-70.73,44.04
"04010",-70.91,43.98
"04011",-69.97,43.90
"04013",-70.07,43.79
"04014",-70.43,43.37
"04015",-70.51,43.96
"04016",-70.87,44.17
"04017",-70.11,43.73
"04019",-70.10,43.69
"04020",-70.77,43.77
"04021",-70.26,43.79
"04022",-70.79,43.97
"04024",-70.65,43.82
"04027",-70.90,43.40
"04028",-70.84,43.73
"04029",-70.66,43.88
"04030",-70.69,43.59
"04032",-70.10,43.85
"04033",-70.11,43.84
"04034",-70.10,43.85
"04037",-70.95,44.05
"04038",-70.45,43.70
"04039",-70.34,43.88
"04040",-70.64,44.09
"04041",-70.83,43.87
"04042",-70.61,43.61
"04043",-70.57,43.39
"04046",-70.49,43.41
"04047",-70.91,43.73
"04048",-70.76,43.69
"04049",-70.67,43.72
"04050",-70.15,43.69
"04051",-70.94,44.19
"04053",-69.97,43.91
"04054",-70.59,43.27
"04055",-70.62,43.96
"04056",-70.84,43.64
"04057",-70.70,44.10
"04061",-70.73,43.63
"04062",-70.41,43.80
"04063",-70.38,43.50
"04064",-70.39,43.52
"04066",-69.96,43.77
"04068",-70.94,43.84
"04069",-70.18,43.89
"04070",-70.35,43.62
"04071",-70.45,43.92
"04072",-70.47,43.54
"04073",-70.73,43.41
"04074",-70.36,43.58
"04075",-70.52,43.76
"04076",-70.83,43.55
"04077",-70.51,43.91
"04078",-70.11,43.82
"04079",-69.92,43.81
"04082",-70.42,43.73
"04083",-70.80,43.46
"04084",-70.55,43.78
"04085",-70.63,43.77
"04086",-69.95,43.96
"04087",-70.74,43.56
"04088",-70.80,44.14
"04090",-70.63,43.32
"04091",-70.74,43.82
"04092",-70.35,43.69
"04093",-70.54,43.65
"04094",-70.57,43.40
"04095",-70.90,43.63
"04096",-70.18,43.80
"04097",-70.23,43.85
"04098",-70.36,43.67
"04101",-70.25,43.66
"04102",-70.30,43.65
"04103",-70.29,43.69
"04104",-70.26,43.65
"04105",-70.28,43.74
"04106",-70.29,43.62
"04107",-70.23,43.59
"04108",-70.18,43.66
"04109",-70.20,43.64
"04110",-70.20,43.75
"04112",-70.25,43.65
"04116",-70.26,43.65
"04122",-70.32,43.65
"04123",-70.32,43.65
"04124",-70.32,43.65
"04210",-70.25,44.08
"04211",-70.25,44.07
"04212",-70.25,44.07
"04216",-70.90,44.74
"04217",-70.85,44.40
"04219",-70.61,44.40
"04220",-70.36,44.28
"04221",-70.32,44.41
"04222",-70.12,43.96
"04223",-70.26,44.02
"04224",-70.40,44.57
"04225",-70.35,44.65
"04226",-70.72,44.60
"04227",-70.30,44.57
"04228",-70.14,44.39
"04230",-70.32,44.07
"04231",-70.88,44.25
"04234",-70.19,44.61
"04236",-70.14,44.19
"04237",-70.72,44.49
"04238",-70.37,44.21
"04239",-70.21,44.52
"04240",-70.16,44.09
"04241",-70.19,44.08
"04243",-70.21,44.09
"04250",-70.11,44.02
"04252",-70.06,44.02
"04253",-70.21,44.40
"04254",-70.14,44.43
"04255",-70.69,44.31
"04256",-70.40,44.10
"04257",-70.51,44.57
"04258",-70.34,44.14
"04259",-70.00,44.22
"04260",-70.29,43.96
"04261",-70.77,44.52
"04262",-70.23,44.54
"04263",-70.13,44.29
"04265",-70.04,44.26
"04266",-70.26,44.32
"04267",-70.71,44.20
"04268",-70.60,44.22
"04270",-70.51,44.11
"04271",-70.49,44.26
"04274",-70.39,44.04
"04275",-70.63,44.68
"04276",-70.61,44.53
"04278",-70.70,44.59
"04280",-70.06,44.12
"04281",-70.48,44.24
"04282",-70.24,44.26
"04283",-70.21,44.27
"04284",-70.07,44.34
"04285",-70.45,44.70
"04286",-70.86,44.40
"04287",-69.96,44.05
"04288",-70.36,44.17
"04289",-70.52,44.33
"04290",-70.45,44.47
"04291",-70.46,44.06
"04292",-70.43,44.37
"04294",-70.24,44.61
"04330",-69.73,44.37
"04332",-69.78,44.31
"04333",-69.78,44.30
"04336",-69.81,44.31
"04338",-69.77,44.31
"04341",-69.44,44.32
"04342",-69.73,44.07
"04343",-69.89,44.32
"04344",-69.80,44.25
"04345",-69.79,44.19
"04346",-69.70,44.24
"04347",-69.82,44.28
"04348",-69.49,44.21
"04349",-70.07,44.43
"04350",-69.93,44.15
"04351",-69.86,44.33
"04352",-69.96,44.47
"04353",-69.61,44.20
"04354",-69.43,44.38
"04355",-69.94,44.39
"04357",-69.82,44.12
"04358",-69.53,44.41
"04359",-69.75,44.18
"04360",-70.00,44.54
"04363",-69.56,44.30
"04364",-69.97,44.31
"04401",-68.82,44.85
"04402",-68.77,44.80
"04406",-69.64,45.30
"04408",-68.33,44.92
"04410",-68.90,45.08
"04411",-68.56,44.88
"04412",-68.73,44.78
"04413",-67.66,45.57
"04414",-69.01,45.36
"04415",-69.05,45.35
"04416",-68.75,44.62
"04417",-68.40,45.17
"04418",-68.58,45.08
"04419",-69.00,44.80
"04420",-68.79,44.39
"04421",-68.79,44.41
"04422",-69.03,45.07
"04423",-68.49,45.01
"04424",-67.89,45.62
"04426",-69.23,45.23
"04427",-69.01,44.98
"04428",-68.55,44.80
"04429",-68.61,44.72
"04430",-68.58,45.64
"04431",-68.64,44.59
"04434",-69.13,44.78
"04435",-69.13,44.95
"04438",-68.92,44.59
"04441",-69.47,45.50
"04442",-69.69,45.47
"04443",-69.42,45.14
"04444",-68.95,44.73
"04448",-68.70,45.23
"04449",-68.88,44.99
"04450",-68.92,44.91
"04451",-68.22,45.60
"04453",-68.81,45.20
"04454",-67.49,45.51
"04455",-68.29,45.37
"04456",-68.99,44.88
"04457",-68.46,45.42
"04459",-68.30,45.54
"04460",-68.41,45.65
"04461",-68.62,44.96
"04462",-68.70,45.64
"04463",-68.88,45.30
"04464",-69.51,45.28
"04467",-68.60,45.12
"04468",-68.73,45.01
"04469",-68.66,44.90
"04471",-67.84,45.89
"04472",-68.69,44.56
"04473",-68.70,44.88
"04474",-68.77,44.71
"04475",-68.58,45.18
"04476",-68.70,44.47
"04478",-69.91,45.62
"04479",-69.30,45.12
"04481",-69.09,45.23
"04485",-69.61,45.36
"04487",-68.10,45.39
"04488",-69.10,44.87
"04489",-68.68,44.90
"04490",-67.71,45.45
"04491",-67.47,45.55
"04492",-67.60,45.36
"04493",-68.55,45.26
"04495",-68.32,45.45
"04496",-68.91,44.65
"04497",-68.07,45.72
"04530",-69.81,43.87
"04535",-69.62,44.08
"04536",-69.59,43.86
"04537",-69.62,43.90
"04538",-69.61,43.85
"04539",-69.50,43.95
"04541",-69.48,43.89
"04543",-69.49,44.03
"04544",-69.58,43.83
"04547",-69.28,44.01
"04548",-69.74,43.80
"04549",-69.68,43.86
"04551",-69.43,44.00
"04553",-69.56,44.04
"04554",-69.50,43.86
"04555",-69.47,44.10
"04556",-69.62,43.96
"04558",-69.52,43.89
"04562",-69.82,43.79
"04563",-69.26,44.00
"04564",-69.46,43.92
"04565",-69.84,43.78
"04567",-69.83,43.72
"04568",-69.56,43.88
"04570",-69.63,43.80
"04571",-69.67,43.90
"04572",-69.36,44.11
"04573",-69.55,43.94
"04574",-69.39,44.27
"04575",-69.63,43.85
"04576",-69.66,43.81
"04578",-69.69,43.98
"04579",-69.77,43.96
"04605",-68.39,44.66
"04606",-67.70,44.58
"04607",-68.06,44.47
"04609",-68.25,44.36
"04611",-67.58,44.48
"04612",-68.36,44.23
"04613",-68.03,44.38
"04614",-68.59,44.44
"04615",-68.59,44.38
"04616",-68.56,44.29
"04617",-68.73,44.37
"04619",-67.22,45.13
"04622",-67.97,44.71
"04623",-67.70,44.70
"04624",-67.98,44.41
"04625",-68.26,44.24
"04626",-67.21,44.68
"04627",-68.64,44.23
"04628",-67.27,44.85
"04629",-68.52,44.41
"04630",-67.37,44.76
"04631",-67.01,44.91
"04634",-68.21,44.62
"04635",-68.35,44.11
"04637",-67.77,45.17
"04640",-68.24,44.50
"04642",-68.79,44.33
"04643",-67.81,44.59
"04644",-68.25,44.41
"04645",-68.62,44.04
"04646",-68.22,44.25
"04648",-67.58,44.66
"04649",-67.60,44.57
"04650",-68.71,44.28
"04652",-67.12,44.78
"04653",-68.33,44.23
"04654",-67.58,44.81
"04655",-67.40,44.65
"04656",-68.31,44.25
"04657",-67.37,45.01
"04658",-67.87,44.54
"04660",-68.35,44.33
"04662",-68.28,44.29
"04664",-68.19,44.52
"04666",-67.23,44.98
"04667",-67.10,44.98
"04668",-67.63,45.22
"04669",-68.03,44.43
"04671",-67.16,45.06
"04672",-68.28,44.42
"04673",-68.70,44.32
"04674",-68.39,44.28
"04675",-68.24,44.29
"04676",-68.64,44.34
"04677",-68.17,44.49
"04679",-68.33,44.26
"04680",-67.94,44.49
"04681",-68.67,44.18
"04683",-68.70,44.21
"04684",-68.52,44.49
"04685",-68.43,44.15
"04686",-67.66,44.95
"04691",-67.06,44.85
"04693",-68.07,44.38
"04694",-67.46,45.09
"04730",-67.89,46.15
"04732",-68.41,46.62
"04733",-68.39,45.80
"04734",-67.82,46.48
"04735",-67.86,46.42
"04736",-68.02,46.90
"04737",-69.52,46.62
"04738",-68.10,46.75
"04739",-68.59,47.04
"04740",-67.86,46.63
"04741",-69.19,47.37
"04742",-67.85,46.77
"04743",-68.76,47.10
"04744",-68.58,47.23
"04745",-68.39,47.27
"04746",-68.13,47.25
"04747",-68.27,46.01
"04750",-67.91,46.96
"04751",-67.89,46.95
"04756",-68.29,47.32
"04757",-68.17,46.66
"04758",-67.84,46.55
"04759",-68.36,46.50
"04760",-67.84,46.32
"04761",-67.97,46.04
"04762",-68.12,46.97
"04763",-68.09,46.10
"04764",-68.54,46.40
"04765",-68.61,46.15
"04766",-68.23,46.88
"04768",-68.50,46.78
"04769",-67.98,46.66
"04770",-68.60,47.24
"04772",-68.32,47.23
"04773",-68.22,47.27
"04774",-69.04,47.10
"04775",-68.39,46.65
"04776",-68.31,45.81
"04777",-68.49,45.89
"04779",-68.20,47.15
"04780",-68.27,46.16
"04781",-68.63,47.14
"04783",-68.25,47.05
"04785",-67.97,47.12
"04786",-68.17,46.79
"04787",-67.96,46.51
"04788",-68.56,46.97
"04841",-69.13,44.12
"04843",-69.08,44.22
"04846",-69.10,44.12
"04847",-69.18,44.25
"04848",-68.90,44.32
"04849",-69.07,44.32
"04850",-69.10,44.29
"04851",-68.89,43.86
"04852",-69.31,43.76
"04853",-68.86,44.15
"04854",-69.09,44.06
"04855",-69.25,43.92
"04856",-69.12,44.17
"04857",-69.20,44.00
"04858",-69.14,44.04
"04859",-69.17,44.01
"04860",-69.23,43.95
"04861",-69.17,44.09
"04862",-69.27,44.26
"04863",-68.84,44.08
"04864",-69.24,44.12
"04865",-69.13,44.18
"04901",-69.57,44.56
"04903",-69.62,44.55
"04910",-69.44,44.51
"04911",-69.95,44.77
"04912",-69.66,44.95
"04915",-69.04,44.46
"04917",-69.84,44.47
"04918",-69.85,44.50
"04920",-69.85,45.12
"04921",-69.12,44.57
"04922",-69.38,44.68
"04923",-69.42,45.05
"04924",-69.53,44.74
"04925",-69.91,45.23
"04926",-69.51,44.48
"04927",-69.50,44.65
"04928",-69.24,44.95
"04929",-69.31,44.76
"04930",-69.31,45.02
"04932",-69.13,44.69
"04933",-69.21,44.81
"04935",-69.60,44.44
"04936",-70.49,45.18
"04937",-69.67,44.65
"04938",-70.10,44.65
"04939",-69.15,45.05
"04940",-70.07,44.62
"04941",-69.30,44.47
"04942",-69.60,45.06
"04943",-69.52,44.87
"04944",-69.63,44.68
"04945",-70.26,45.67
"04947",-70.24,45.03
"04949",-69.34,44.36
"04950",-69.80,44.83
"04951",-69.04,44.55
"04952",-69.15,44.41
"04953",-69.22,44.86
"04954",-70.09,44.89
"04955",-70.00,44.64
"04956",-70.11,44.80
"04957",-69.84,44.70
"04958",-69.94,44.94
"04961",-70.08,45.01
"04962",-69.54,44.48
"04963",-69.88,44.56
"04964",-70.77,44.96
"04965",-69.36,44.84
"04966",-70.37,44.84
"04967",-69.44,44.77
"04969",-69.22,44.76
"04970",-70.65,44.94
"04971",-69.38,44.93
"04972",-68.81,44.51
"04973",-69.21,44.37
"04974",-68.93,44.49
"04975",-69.59,44.62
"04976",-69.65,44.80
"04978",-69.80,44.63
"04979",-69.80,44.98
"04981",-68.85,44.53
"04982",-70.46,45.09
"04983",-70.20,44.85
"04984",-70.28,44.69
"04985",-69.98,45.42
"04986",-69.24,44.58
"04987",-69.25,44.67
"04988",-69.34,44.59
"04989",-69.63,44.42
"04992",-70.15,44.66
"05001",-72.38,43.67
"05009",-72.32,43.65
"05030",-72.40,43.40
"05031",-72.61,43.72
"05032",-72.66,43.80
"05033",-72.15,44.01
"05034",-72.64,43.57
"05035",-72.68,43.60
"05036",-72.57,44.02
"05037",-72.49,43.45
"05038",-72.45,43.99
"05039",-72.29,44.03
"05040",-72.20,44.06
"05041",-72.54,43.95
"05042",-72.08,44.22
"05043",-72.21,43.79
"05045",-72.19,43.92
"05046",-72.25,44.23
"05047",-72.33,43.66
"05048",-72.42,43.58
"05049",-72.42,43.54
"05050",-72.06,44.26
"05051",-72.07,44.08
"05052",-72.34,43.59
"05053",-72.49,43.72
"05054",-72.18,43.84
"05055",-72.30,43.75
"05056",-72.72,43.52
"05058",-72.27,43.88
"05059",-72.42,43.64
"05060",-72.69,43.96
"05061",-72.58,43.93
"05062",-72.58,43.50
"05065",-72.42,43.77
"05067",-72.53,43.68
"05068",-72.53,43.79
"05069",-72.15,44.16
"05070",-72.35,43.82
"05071",-72.56,43.56
"05072",-72.38,43.87
"05073",-72.47,43.68
"05074",-72.23,43.81
"05075",-72.26,43.83
"05076",-72.22,44.06
"05077",-72.48,43.90
"05079",-72.33,43.95
"05081",-72.09,44.12
"05083",-72.26,43.93
"05084",-72.45,43.71
"05085",-72.12,44.06
"05086",-72.28,44.12
"05088",-72.30,43.67
"05089",-72.44,43.49
"05091",-72.56,43.64
"05101",-72.49,43.17
"05141",-72.56,43.15
"05142",-72.58,43.40
"05143",-72.63,43.27
"05144",-72.58,43.26
"05146",-72.62,43.16
"05148",-72.87,43.25
"05149",-72.70,43.39
"05150",-72.52,43.33
"05151",-72.49,43.39
"05152",-72.88,43.21
"05153",-72.63,43.42
"05154",-72.52,43.14
"05155",-72.79,43.17
"05156",-72.46,43.30
"05158",-72.47,43.10
"05159",-72.44,43.08
"05161",-72.80,43.31
"05201",-73.12,42.90
"05250",-73.15,43.10
"05251",-73.06,43.26
"05252",-73.13,43.05
"05253",-72.99,43.24
"05254",-73.07,43.16
"05255",-73.06,43.16
"05257",-73.24,42.92
"05260",-73.26,42.81
"05261",-73.21,42.77
"05262",-73.21,42.98
"05301",-72.66,42.84
"05302",-72.55,42.85
"05303",-72.55,42.85
"05304",-72.55,42.88
"05340",-72.93,43.16
"05341",-72.78,42.95
"05342",-72.80,42.77
"05343",-72.80,43.10
"05344",-72.72,42.86
"05345",-72.66,42.99
"05346",-72.53,43.02
"05350",-72.97,42.79
"05351",-72.73,42.93
"05352",-73.07,42.78
"05353",-72.66,43.06
"05354",-72.52,42.76
"05355",-72.80,43.02
"05356",-72.91,42.96
"05357",-72.61,42.92
"05358",-72.73,42.76
"05359",-72.71,43.14
"05360",-72.92,43.06
"05361",-72.88,42.77
"05362",-72.68,42.93
"05363",-72.90,42.88
"05401",-73.22,44.49
"05402",-73.21,44.48
"05403",-73.17,44.44
"05404",-73.18,44.49
"05405",-73.19,44.47
"05406",-73.20,44.45
"05407",-73.17,44.46
"05439",-73.16,44.49
"05440",-73.27,44.95
"05441",-72.75,44.78
"05442",-72.67,44.77
"05443",-73.03,44.13
"05444",-72.89,44.64
"05445",-73.22,44.30
"05446",-73.18,44.54
"05447",-72.70,44.94
"05448",-72.88,44.76
"05449",-73.20,44.53
"05450",-72.79,44.89
"05451",-73.08,44.49
"05452",-73.06,44.52
"05453",-73.11,44.49
"05454",-73.02,44.70
"05455",-72.97,44.80
"05456",-73.25,44.20
"05457",-72.91,44.97
"05458",-73.30,44.71
"05459",-73.00,44.95
"05460",-73.10,44.97
"05461",-73.09,44.32
"05462",-72.95,44.29
"05463",-73.34,44.86
"05464",-72.81,44.64
"05465",-72.94,44.46
"05466",-72.93,44.38
"05468",-73.14,44.65
"05469",-73.12,44.25
"05470",-72.63,44.90
"05471",-72.59,44.85
"05472",-73.16,44.12
"05473",-73.19,44.24
"05474",-73.30,44.83
"05476",-72.63,44.96
"05477",-72.96,44.39
"05478",-73.08,44.81
"05479",-73.09,44.80
"05481",-73.13,44.80
"05482",-73.21,44.38
"05483",-72.97,44.88
"05485",-72.97,44.90
"05486",-73.30,44.64
"05487",-73.01,44.23
"05488",-73.12,44.92
"05489",-72.89,44.54
"05490",-72.90,44.50
"05491",-73.30,44.11
"05492",-72.76,44.70
"05494",-73.01,44.60
"05495",-73.09,44.42
"05501",-71.18,42.64
"05544",-71.18,42.64
"05601",-72.58,44.26
"05602",-72.61,44.28
"05603",-72.58,44.26
"05604",-72.58,44.25
"05609",-72.58,44.26
"05620",-72.58,44.26
"05633",-72.58,44.26
"05640",-72.49,44.35
"05641",-72.45,44.18
"05647",-72.29,44.41
"05648",-72.49,44.39
"05649",-72.37,44.14
"05650",-72.43,44.39
"05651",-72.49,44.27
"05652",-72.60,44.72
"05653",-72.49,44.70
"05654",-72.48,44.14
"05655",-72.56,44.62
"05656",-72.68,44.64
"05657",-72.52,44.54
"05658",-72.35,44.35
"05660",-72.75,44.24
"05661",-72.63,44.54
"05662",-72.71,44.44
"05663",-72.67,44.14
"05664",-72.65,44.17
"05665",-72.59,44.67
"05666",-72.46,44.27
"05667",-72.39,44.28
"05669",-72.74,44.06
"05670",-72.50,44.17
"05671",-72.74,44.32
"05672",-72.72,44.48
"05673",-72.85,44.19
"05674",-72.86,44.11
"05675",-72.42,44.07
"05676",-72.81,44.34
"05677",-72.70,44.39
"05678",-72.47,44.15
"05679",-72.54,44.10
"05680",-72.48,44.53
"05681",-72.40,44.45
"05682",-72.57,44.40
"05701",-72.93,43.63
"05702",-72.98,43.60
"05730",-72.81,43.42
"05731",-73.26,43.59
"05732",-73.19,43.63
"05733",-73.08,43.82
"05734",-73.33,43.97
"05735",-73.14,43.64
"05736",-73.01,43.61
"05737",-72.91,43.70
"05738",-72.84,43.54
"05739",-72.96,43.34
"05740",-73.10,43.97
"05741",-73.20,43.52
"05742",-72.87,43.43
"05743",-73.29,43.66
"05744",-73.08,43.70
"05745",-73.04,43.83
"05746",-72.75,43.71
"05747",-72.84,44.00
"05748",-72.91,43.91
"05750",-73.23,43.60
"05751",-72.78,43.65
"05753",-73.18,44.00
"05757",-73.11,43.48
"05758",-72.78,43.43
"05759",-72.95,43.53
"05760",-73.28,43.78
"05761",-73.13,43.35
"05762",-72.89,43.77
"05763",-73.00,43.73
"05764",-73.19,43.53
"05765",-73.03,43.65
"05766",-72.98,43.99
"05767",-72.82,43.85
"05768",-73.22,43.26
"05769",-73.11,43.91
"05770",-73.32,43.88
"05772",-72.74,43.77
"05773",-73.00,43.43
"05774",-73.19,43.43
"05775",-73.22,43.36
"05776",-73.18,43.26
"05777",-73.05,43.56
"05778",-73.21,43.87
"05819",-71.98,44.40
"05820",-72.34,44.74
"05821",-72.10,44.31
"05822",-72.14,44.74
"05823",-72.14,45.00
"05824",-71.86,44.44
"05825",-72.22,44.85
"05826",-72.40,44.64
"05827",-72.36,44.67
"05828",-72.11,44.43
"05829",-72.09,44.95
"05830",-71.99,44.97
"05832",-71.90,44.60
"05833",-71.97,44.83
"05836",-72.26,44.51
"05837",-71.82,44.65
"05838",-71.94,44.43
"05839",-72.21,44.67
"05840",-71.75,44.56
"05841",-72.28,44.60
"05842",-72.21,44.54
"05843",-72.35,44.51
"05845",-72.29,44.81
"05846",-71.81,44.76
"05847",-72.45,44.79
"05848",-71.90,44.35
"05849",-72.01,44.51
"05850",-72.01,44.54
"05851",-72.05,44.55
"05853",-71.96,44.89
"05855",-72.19,44.92
"05857",-72.30,44.93
"05858",-71.77,44.56
"05859",-72.43,44.95
"05860",-72.09,44.80
"05861",-72.02,44.37
"05862",-72.23,44.32
"05863",-72.01,44.45
"05866",-72.12,44.64
"05867",-72.03,44.66
"05868",-72.38,44.86
"05871",-71.93,44.68
"05872",-72.04,44.86
"05873",-72.21,44.42
"05874",-72.46,44.87
"05875",-72.27,44.70
"05901",-71.68,44.94
"05902",-71.51,45.00
"05903",-71.58,44.97
"05904",-71.74,44.41
"05905",-71.62,44.73
"05906",-71.71,44.47
"05907",-71.81,44.95
"06001",-72.85,41.79
"06002",-72.73,41.84
"06006",-72.73,41.87
"06010",-72.94,41.68
"06011",-72.94,41.67
"06013",-72.95,41.75
"06016",-72.54,41.90
"06018",-73.29,42.02
"06019",-72.90,41.85
"06020",-72.91,41.84
"06021",-73.10,42.02
"06022",-72.94,41.81
"06023",-72.72,41.61
"06024",-73.28,42.00
"06025",-72.53,41.69
"06026",-72.74,41.94
"06027",-72.93,42.00
"06028",-72.60,41.85
"06029",-72.45,41.91
"06030",-72.79,41.73
"06031",-73.32,41.95
"06032",-72.83,41.72
"06033",-72.53,41.70
"06034",-72.83,41.71
"06035",-72.80,41.95
"06037",-72.77,41.61
"06039",-73.43,41.94
"06040",-72.52,41.77
"06041",-72.56,41.79
"06043",-72.43,41.76
"06045",-72.51,41.79
"06050",-72.77,41.66
"06051",-72.76,41.66
"06052",-72.80,41.65
"06053",-72.78,41.68
"06057",-73.00,41.84
"06058",-73.19,41.97
"06059",-72.94,41.96
"06060",-72.84,42.01
"06061",-72.96,41.87
"06062",-72.85,41.67
"06063",-72.96,41.92
"06064",-72.67,41.90
"06065",-73.00,41.98
"06066",-72.46,41.83
"06067",-72.66,41.65
"06068",-73.42,42.01
"06069",-73.44,41.85
"06070",-72.81,41.87
"06071",-72.44,41.99
"06072",-72.48,41.98
"06073",-72.57,41.65
"06074",-72.57,41.83
"06075",-72.29,41.98
"06076",-72.25,41.98
"06077",-72.25,41.99
"06078",-72.64,41.98
"06079",-73.40,42.03
"06080",-72.65,41.98
"06081",-72.76,41.90
"06082",-72.55,41.98
"06083",-72.57,41.99
"06084",-72.36,41.87
"06085",-72.88,41.74
"06087",-72.88,41.75
"06088",-72.59,41.90
"06089",-72.82,41.83
"06090",-72.86,41.95
"06091",-72.97,42.00
"06092",-72.86,41.87
"06093",-72.72,42.00
"06094",-73.13,41.90
"06095",-72.67,41.87
"06096",-72.65,41.92
"06098",-73.08,41.95
"06101",-72.66,41.79
"06102",-72.68,41.75
"06103",-72.67,41.76
"06104",-72.66,41.79
"06105",-72.70,41.77
"06106",-72.69,41.74
"06107",-72.75,41.75
"06108",-72.62,41.78
"06109",-72.66,41.69
"06110",-72.73,41.73
"06111",-72.73,41.68
"06112",-72.69,41.79
"06114",-72.66,41.73
"06115",-72.68,41.76
"06117",-72.76,41.78
"06118",-72.60,41.74
"06119",-72.72,41.76
"06120",-72.66,41.78
"06123",-72.67,41.76
"06126",-72.69,41.76
"06127",-72.74,41.75
"06128",-72.67,41.75
"06129",-72.66,41.70
"06131",-72.72,41.69
"06132",-72.69,41.78
"06133",-72.71,41.72
"06134",-72.65,41.74
"06137",-72.74,41.78
"06138",-72.60,41.76
"06140",-72.66,41.79
"06141",-72.66,41.79
"06142",-72.66,41.79
"06143",-72.66,41.79
"06144",-72.66,41.79
"06145",-72.66,41.79
"06146",-72.66,41.79
"06147",-72.66,41.79
"06150",-72.66,41.79
"06151",-72.66,41.79
"06152",-72.73,41.81
"06153",-72.79,41.71
"06154",-72.68,41.77
"06155",-72.68,41.76
"06156",-72.69,41.76
"06160",-72.69,41.76
"06161",-72.65,41.71
