UNIQUE_CARRIER,Unique_Carrier_Name,Unique_Carrier_Entity________,Carrier_Name,Carrier_Group,Carrier_Group_New,Airline_ID,Region,Carrier,DEST_AIRPORT_ID,ORIGIN_AIRPORT_ID,LineNUM
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,15016,11292,1350
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,15304,11292,1351
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,11298,1352
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,12889,1353
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,12953,1354
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11109,13204,1355
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,13244,1356
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,13303,1357
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,13495,1358
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,13871,1359
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14057,1360
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14100,1361
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14100,1362
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11109,14107,1363
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14122,1364
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14679,1365
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14747,1366
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14869,1367
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,15016,1368
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,15304,1369
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,11298,11292,1370
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,12892,11292,1371
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,13487,11292,1372
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,11292,12892,1373
AS,Alaska Airlines Inc.,6031,Alaska Airlines Inc.,3,3,19930,D,AS,14747,11292,1374
AS,Alaska Airlines Inc.,6031,Alaska Airlines Inc.,3,3,19930,D,AS,11292,14747,1375
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,12217,11292,1376
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,12217,1377
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11292,14100,1378
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10620,1379
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10620,11292,1380
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10849,11292,1381
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14689,11292,1382
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,12278,1383
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11109,13930,1384
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14689,1385
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12278,11292,1386
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12953,11292,1387
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13204,11292,1388
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14107,11292,1389
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14107,1390
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14893,1391
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11433,11292,1392
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,10397,1393
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14679,11292,1394
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14869,11292,1395
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14679,1396
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14869,1397
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,14730,11292,1398
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,14730,1399
5X,United Parcel Service,6910,United Parcel Service,3,3,19917,D,5X,14730,11292,1400
B6,JetBlue Airways,6673,JetBlue Airways,3,3,20409,D,B6,12478,11292,1401
B6,JetBlue Airways,6673,JetBlue Airways,3,3,20409,D,B6,11292,12478,1402
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,14869,11292,1403
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,14869,1404
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,10423,1405
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11193,11292,1406
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10721,1407
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11042,1408
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14908,11292,1409
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10423,11292,1410
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10721,11292,1411
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11259,11292,1412
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13891,1413
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14100,1414
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14570,1415
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,10599,11292,1416
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,13342,11292,1417
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,13342,1418
5X,United Parcel Service,6910,United Parcel Service,3,3,19917,D,5X,11292,14730,1419
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11775,11292,1420
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11109,12892,1421
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10397,1422
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13871,1423
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10397,11292,1424
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13342,1425
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,15376,1426
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11292,12339,1427
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,13198,11292,1428
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,13198,1429
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11292,13244,1430
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,12992,11292,1431
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,11637,1432
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11298,11292,1433
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,15376,1434
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13342,11292,1435
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13930,11292,1436
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11298,1437
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11697,11292,1438
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,11433,1439
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,13029,11292,1440
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11433,11292,1441
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14457,11292,1442
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11986,1443
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11298,11292,1444
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11298,11292,1445
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12953,1446
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13342,1447
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14679,1448
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14908,1449
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10693,11292,1450
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14100,11292,1451
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11433,1452
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11884,1453
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,12264,1454
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14057,1455
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11433,11292,1456
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,12339,11292,1457
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,11292,12339,1458
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,10140,1459
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,10140,11292,1460
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11540,11292,1461
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,10397,11292,1462
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,11267,1463
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13930,11109,1464
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13158,11292,1465
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11775,1466
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,15919,1467
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11042,11292,1468
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11618,1469
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14771,11292,1470
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,12266,11109,1471
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,11540,1472
5X,United Parcel Service,6910,United Parcel Service,3,3,19917,D,5X,11292,14730,1473
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,10397,1474
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,12478,11292,1475
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,12478,1476
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,14457,1477
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,13158,1478
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10821,1479
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11298,11292,1480
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11986,11292,1481
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13204,11292,1482
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13871,11292,1483
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11618,1484
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13930,1485
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10713,1486
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11066,11292,1487
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13204,11292,1488
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,15304,11292,1489
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13204,1490
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,13367,1491
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10627,1492
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10627,11292,1493
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14771,1494
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,12953,11292,1495
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14570,11292,1496
AS,Alaska Airlines Inc.,6031,Alaska Airlines Inc.,3,3,19930,D,AS,14747,11292,1497
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,13029,1498
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14057,11292,1499
AS,Alaska Airlines Inc.,6031,Alaska Airlines Inc.,3,3,19930,D,AS,11292,14747,1500
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10713,11292,1501
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11423,1502
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11423,11292,1503
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12892,1504
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,15376,1505
ZK,Great Lakes Airlines,6932,Great Lakes Airlines,1,6,20358,D,ZK,14534,11292,1506
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14679,11292,1507
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10713,1508
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14457,1509
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14679,1510
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11003,1511
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11003,11292,1512
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12441,11292,1513
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12892,11292,1514
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11298,1515
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11648,1516
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,12889,1517
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,15016,1518
ZK,Great Lakes Airlines,6932,Great Lakes Airlines,1,6,20358,D,ZK,11292,14534,1519
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,14869,1520
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10800,11292,1521
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13851,11292,1522
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14457,11292,1523
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14869,11292,1524
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,13851,1525
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11648,11292,1526
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14893,11292,1527
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10821,1528
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14747,1529
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,14747,11292,1530
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,14869,11292,1531
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13244,11292,1532
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12441,1533
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14492,1534
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,14747,1535
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,10397,11292,1536
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11433,11292,1537
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13204,11292,1538
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14679,11292,1539
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13487,1540
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,13342,11292,1541
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14679,11292,1542
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,15016,11292,1543
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14783,1544
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14492,11292,1545
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,13930,11292,1546
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,13930,1547
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11423,11292,1548
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14831,11292,1549
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14831,1550
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10721,11292,1551
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13930,11292,1552
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11433,1553
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13485,1554
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,15016,1555
ZK,Great Lakes Airlines,6932,Great Lakes Airlines,1,6,20358,D,ZK,11292,11711,1556
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,12953,1557
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,13486,1558
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14489,1559
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11618,11292,1560
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13485,11292,1561
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14100,11292,1562
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11618,1563
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13204,1564
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,12892,11292,1565
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,12892,1566
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,12339,11292,1567
ZK,Great Lakes Airlines,6932,Great Lakes Airlines,1,6,20358,D,ZK,11711,11292,1568
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,12478,11292,1569
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,11433,1570
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,12478,1571
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,15370,11292,1572
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11042,1573
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11618,11292,1574
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14122,1575
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11433,11292,1576
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,12953,11292,1577
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,10423,11292,1578
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,12441,11292,1579
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,12441,1580
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10561,1581
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13486,11292,1582
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14489,11292,1583
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13204,1584
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14057,1585
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11618,1586
EV,ExpressJet Airlines Inc.,6085,ExpressJet Airlines Inc.,3,3,20366,D,EV,11109,12266,1587
AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,6081,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,20354,D,AJQ,14120,11292,1588
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11413,11292,1589
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11413,1590
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10372,13930,1591
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10299,1592
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13796,1593
AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,6081,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,20354,D,AJQ,11292,14120,1594
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13930,10372,1595
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14869,1596
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14893,1597
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,12264,1598
ZK,Great Lakes Airlines,6932,Great Lakes Airlines,1,6,20358,D,ZK,14877,11292,1599
ZK,Great Lakes Airlines,6932,Great Lakes Airlines,1,6,20358,D,ZK,11292,14877,1600
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12255,11292,1601
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12519,11292,1602
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12888,11292,1603
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14783,11292,1604
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,12255,1605
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12889,11292,1606
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14679,1607
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10693,1608
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,15370,1609
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11315,11292,1610
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,11315,1611
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,11292,10221,1612
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,11292,10925,1613
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,11292,10950,1614
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,10221,11292,1615
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,10925,11292,1616
